Source,Target,Weight
FIREWALL/THEARY/MIN,SPEEDBALL/ROBBIE BAL,8
FIREWALL/THEARY/MIN,SPHINX II,3
FIREWALL/THEARY/MIN,"STAPLES, EDNA M. GRA",1
FIREWALL/THEARY/MIN,TAI II,6
FIREWALL/THEARY/MIN,TAROT/MARIE-ANGE COL,1
FIREWALL/THEARY/MIN,TERRAFORMER/SAM,3
FIREWALL/THEARY/MIN,THING/BENJAMIN J. GR,1
FIREWALL/THEARY/MIN,WATER WIZARD/PETE,3
FIREWALL/THEARY/MIN,WHITE QUEEN/EMMA FRO,2
FIREWALL/THEARY/MIN,"YAMIR, SASHA",2
"FISHER, PROF. FRANCE",KO-GAR,3
"FISHER, PROF. FRANCE","LAO-TSE, GEN.",2
"FISHER, PROF. FRANCE","LESTRADE, DR.",1
"FISHER, PROF. FRANCE","MOY, ALYSSA",3
"FISHER, PROF. FRANCE",MR. FANTASTIC/REED R,3
"FISHER, PROF. FRANCE",PHARAOH KHAFRE,1
"FISHER, PROF. FRANCE",PRINCE BAYAN,1
"FISHER, PROF. FRANCE","RICHARDS, FRANKLIN B",3
"FISHER, PROF. FRANCE","VAN NUYS, PROF. RODE",1
"FISHMAN, DR. JONATHA","FURY, COL. NICHOLAS",1
"FISHMAN, DR. JONATHA","ROMMEL, EDWIN ROMULU",1
"FISK, VANESSA","FURY, COL. NICHOLAS",1
"FISK, VANESSA","GLENN, HEATHER",1
"FISK, VANESSA","GRANT, GLORIA GLORY",1
"FISK, VANESSA",HAMMERHEAD,2
"FISK, VANESSA",HOBGOBLIN V/JASON PH,4
"FISK, VANESSA","JAMESON, J. JONAH",6
"FISK, VANESSA","KATZENBERG, NICK",1
"FISK, VANESSA",KING (OF THE SEWER P,1
"FISK, VANESSA",KINGPIN/WILSON FISK,20
"FISK, VANESSA","LEEDS, BETTY BRANT",6
"FISK, VANESSA","LEEDS, NED",5
"FISK, VANESSA",LIZARD/DR. CURTIS CO,1
"FISK, VANESSA","LUBENSKI, NATE",2
"FISK, VANESSA","MACINTOSH, ANN",1
"FISK, VANESSA","MANOLIS, LT. NICK",2
"FISK, VANESSA","NELSON, FRANKLIN FOG",3
"FISK, VANESSA","OSBORN, HARRY",3
"FISK, VANESSA","OSBORN, LIZ ALLAN",2
"FISK, VANESSA","OSBORN, NORMIE",1
"FISK, VANESSA","PARKER, MAY",3
"FISK, VANESSA",PUNISHER II/FRANK CA,3
"FISK, VANESSA",RANDI,2
"FISK, VANESSA",REDWING,1
"FISK, VANESSA","ROBERTSON, JOE",7
"FISK, VANESSA","ROBERTSON, RANDY",1
"FISK, VANESSA",ROSE II/SGT. BLUME,1
"FISK, VANESSA",SCHEMER/RICHARD FISK,10
"FISK, VANESSA",SHA SHAN,2
"FISK, VANESSA",SILVERMANE/SILVIO MA,2
"FISK, VANESSA",SPIDER-MAN/PETER PAR,15
"FISK, VANESSA","STACY, CAPT. GEORGE",4
"FISK, VANESSA","STACY, GWEN",4
"FISK, VANESSA","THOMPSON, EUGENE FLA",5
"FISK, VANESSA","TORK, SGT.",2
"FISK, VANESSA",TURK,5
"FISK, VANESSA","URICH, BEN",5
"FISK, VANESSA","URICH, DORIS",1
"FISK, VANESSA",VENOM/EDDIE BROCK,1
"FISK, VANESSA","WATSON-PARKER, MARY",5
FIST/,KATANA/,2
FIST/,KINGPIN/WILSON FISK,2
FIST/,MARVEL GIRL/JEAN GRE,2
FIST/,"RESTON, CLIVE",1
FIST/,SHANG-CHI,2
FIST/,STORM/ORORO MUNROE S,2
FIST/,WOLVERINE/LOGAN,2
FITCH/,"JONES, BART",1
FITCH/,MYSTIQUE/RAVEN DARKH,5
FITCH/,PYRO/ALLERDYCE JOHNN,2
FITCH/,SPIRAL,4
"FITZGERALD, KENNY",GLADIATOR/MELVIN POT,1
"FITZGERALD, KENNY",KINGPIN/WILSON FISK,1
"FITZGERALD, KENNY",OWL/LELAND OWLSLEY,1
"FITZGERALD, KENNY",SPIDER-MAN/PETER PAR,1
"FITZGERALD, KENNY",STILT-MAN/WILBUR DAY,1
"FITZGERALD, MOLLY","GERASI, DON MARIO",1
"FITZGERALD, MOLLY","KEMBLE, DR.",1
"FITZGERALD, MOLLY",PUNISHER II/FRANK CA,1
"FITZGERALD, MOLLY",SCORPIO III/MIKEL FU,1
"FITZPATRICK, WILL","HORTON, PROFESSOR PH",1
"FITZPATRICK, WILL",HUMAN TORCH ANDROID/,1
"FITZPATRICK, WILL","PARKER, BEN",1
"FITZPATRICK, WILL","PARKER, MARY",1
"FITZPATRICK, WILL","PARKER, RICHARD",1
"FITZPATRICK, WILL","PRENTISS, BETTY DEAN",1
"FITZPATRICK, WILL",RED SKULL/JOHANN SCH,1
"FITZPATRICK, WILL",SPITFIRE/LADY JACQUE,1
"FITZPATRICK, WILL",SUB-MARINER/NAMOR MA,1
"FITZPATRICK, WILL",TORO/TOM RAYMOND,1
"FITZPATRICK, WILL",UNION JACK II/BRIAN,1
"FITZPATRICK, WILL",WHIZZER/ROBERT L. FR,1
"FITZROY, TREVOR",FIXX,1
"FITZROY, TREVOR",FOLD,1
"FITZROY, TREVOR",FORGE,4
"FITZROY, TREVOR",GAMESMASTER/JEREMY,1
"FITZROY, TREVOR",GATEWAY,1
"FITZROY, TREVOR",GREEN GOBLIN/NORMAN,1
"FITZROY, TREVOR",GREYSTONE/BRIAN YOUN,1
"FITZROY, TREVOR",HAVOK/ALEX SUMMERS,1
"FITZROY, TREVOR",ICEMAN/ROBERT BOBBY,4
"FITZROY, TREVOR",INNOCENT,1
"FITZROY, TREVOR",IRON MAN/TONY STARK,1
"FITZROY, TREVOR",JETSTREAM/HAROUD IBN,1
"FITZROY, TREVOR",JINX,11
"FITZROY, TREVOR",JOSEPH,1
"FITZROY, TREVOR","KELLY, SEN. ROBERT E",2
"FITZROY, TREVOR",KINLAN KARTH KITH,1
"FITZROY, TREVOR",LADY DEATHSTRIKE/YUR,1
"FITZROY, TREVOR",LINK,10
"FITZROY, TREVOR","MACON, ANGELO",1
"FITZROY, TREVOR",MAGGOTT/JAPHETH,1
"FITZROY, TREVOR",MARROW/SARAH,1
"FITZROY, TREVOR",MARVEL GIRL/JEAN GRE,4
"FITZROY, TREVOR",MASTER MAN/WILHELM L,1
"FITZROY, TREVOR",MEANY,1
"FITZROY, TREVOR",MERRIAN,2
"FITZROY, TREVOR","MERRYWEATHER, IRENE",1
"FITZROY, TREVOR",NOM,8
"FITZROY, TREVOR",NOTE,2
"FITZROY, TREVOR","PIERCE, DONALD",3
"FITZROY, TREVOR",POLARIS/LORNA DANE,1
"FITZROY, TREVOR",PRETTY BOY,1
"FITZROY, TREVOR",PROFESSOR X/CHARLES,3
"FITZROY, TREVOR",PSYLOCKE/ELISABETH B,1
"FITZROY, TREVOR","REESE, MURRAY",1
"FITZROY, TREVOR","REYES, DR. CECELIA",1
"FITZROY, TREVOR",ROGUE /,1
"FITZROY, TREVOR",ROULETTE II/JENNY ST,2
"FITZROY, TREVOR",SABRA/RUTH BAT-SERAP,1
"FITZROY, TREVOR",SCORCH II,11
"FITZROY, TREVOR",SEER,2
"FITZROY, TREVOR",SELENE,2
"FITZROY, TREVOR",SENTINELS,3
"FITZROY, TREVOR",SHARD,10
"FITZROY, TREVOR","SHAW, SAMARRA",1
"FITZROY, TREVOR","SHAW, SHINOBI",3
"FITZROY, TREVOR",STORM/ORORO MUNROE S,6
"FITZROY, TREVOR","SUMMERS, MADELYNE MA",1
"FITZROY, TREVOR","SUMMERS, NATHAN CHRI",1
"FITZROY, TREVOR",TAROT/MARIE-ANGE COL,2
"FITZROY, TREVOR",TESSA,1
"FITZROY, TREVOR",THUMPER,2
"FITZROY, TREVOR",TRACKER,4
"FITZROY, TREVOR",TRICKSTER,1
"FITZROY, TREVOR",TULL,1
"FITZROY, TREVOR",WHITE QUEEN/EMMA FRO,3
"FITZROY, TREVOR",WILD CHILD/KYLE GIBN,1
"FITZROY, TREVOR",WILLIAMS JOHN,1
"FITZROY, TREVOR",WITNESS II/REMY LEBE,4
"FITZROY, TREVOR",WOLVERINE/LOGAN,1
"FITZROY, TREVOR",X-MAN/NATHAN GREY,1
FIXER II/PAUL NORBER,FLATMAN,3
FIXER II/PAUL NORBER,FLYING TIGER,2
FIXER II/PAUL NORBER,"FREEMAN, DUANE JEROM",1
FIXER II/PAUL NORBER,"FURY, COL. NICHOLAS",6
FIXER II/PAUL NORBER,"GAMBONNO, ERNESTO",1
FIXER II/PAUL NORBER,"GAMBONNO, LUIGI",1
FIXER II/PAUL NORBER,GARABED/BASHUR,1
FIXER II/PAUL NORBER,GARGOYLE II/ISAAC CH,1
FIXER II/PAUL NORBER,GHAUR [DEVIANT],1
FIXER II/PAUL NORBER,GOLD,1
FIXER II/PAUL NORBER,GOLDFIRE/AMEIKO SABU,3
FIXER II/PAUL NORBER,GRAVITON/FRANK HALL,4
FIXER II/PAUL NORBER,GREEN GOBLIN/NORMAN,1
FIXER II/PAUL NORBER,GROWING MAN,1
FIXER II/PAUL NORBER,"GYRICH, HENRY PETER",5
FIXER II/PAUL NORBER,HAFNIUM,2
FIXER II/PAUL NORBER,"HAGGERT, BOB",1
FIXER II/PAUL NORBER,HAMIR,1
FIXER II/PAUL NORBER,"HAMMER, JUSTIN",3
FIXER II/PAUL NORBER,"HANRAHY, JIM",1
FIXER II/PAUL NORBER,"HATCHWAY, VERNON",2
FIXER II/PAUL NORBER,HAWK,25
FIXER II/PAUL NORBER,HELIUM,1
FIXER II/PAUL NORBER,HELLCAT/PATSY WALKER,1
FIXER II/PAUL NORBER,HELLSTORM/DAIMON HEL,1
FIXER II/PAUL NORBER,HERCULES [GREEK GOD],4
FIXER II/PAUL NORBER,"HIGGINS, SAMUEL",2
FIXER II/PAUL NORBER,HULK/DR. ROBERT BRUC,3
FIXER II/PAUL NORBER,HUMAN TORCH ANDROID/,1
FIXER II/PAUL NORBER,HUMAN TORCH/JOHNNY S,4
FIXER II/PAUL NORBER,HUMUS SAPIEN,1
FIXER II/PAUL NORBER,HYDROMAN/MORRIE BENC,3
FIXER II/PAUL NORBER,I.Q./ISHMAEL QUESTOR,1
FIXER II/PAUL NORBER,IMPOSSIBLE MAN,1
FIXER II/PAUL NORBER,INDIUM,1
FIXER II/PAUL NORBER,INVISIBLE WOMAN/SUE,7
FIXER II/PAUL NORBER,IRON,2
FIXER II/PAUL NORBER,IRON CROSS/HELMUT GR,3
FIXER II/PAUL NORBER,IRON FIST/DANIEL RAN,2
FIXER II/PAUL NORBER,IRON MAN IV/JAMES R.,3
FIXER II/PAUL NORBER,IRON MAN/TONY STARK,7
FIXER II/PAUL NORBER,IRONCLAD,1
FIXER II/PAUL NORBER,ISAAC,1
FIXER II/PAUL NORBER,"JAMESON, J. JONAH",2
FIXER II/PAUL NORBER,"JARVIS, EDWIN",6
FIXER II/PAUL NORBER,JEKUAKKEKT,1
FIXER II/PAUL NORBER,JIKEKT,1
FIXER II/PAUL NORBER,JOLT/HALLIE TAKAHAMA,30
FIXER II/PAUL NORBER,"JONES, GABE",2
FIXER II/PAUL NORBER,"JONES, JANIS",1
FIXER II/PAUL NORBER,"JONES, RICHARD MILHO",2
FIXER II/PAUL NORBER,"JOSTEN, CARL",1
FIXER II/PAUL NORBER,"JOSTEN, LINDY",1
FIXER II/PAUL NORBER,JUSTICE II/VANCE AST,2
FIXER II/PAUL NORBER,"JZEMLICO, WARDEN",1
FIXER II/PAUL NORBER,KA-ZAR/KEVIN PLUNDER,2
FIXER II/PAUL NORBER,KAINE,1
FIXER II/PAUL NORBER,KARKAS [DEVIANT],1
FIXER II/PAUL NORBER,KEKA' AKELUAK,1
FIXER II/PAUL NORBER,"KHANDRUVITCH, DR. VA",2
FIXER II/PAUL NORBER,KID COLT II/ELRIC FR,1
FIXER II/PAUL NORBER,"KINGMAN, BILL",1
FIXER II/PAUL NORBER,KLAW/ULYSSES KLAW,3
FIXER II/PAUL NORBER,KRISTOFF/KRISTOFF VE,1
FIXER II/PAUL NORBER,KRO [DEVIANT],1
FIXER II/PAUL NORBER,L'KLEKK'TAK,1
FIXER II/PAUL NORBER,"LACOSTE, RAE",1
FIXER II/PAUL NORBER,"LANG, CASSANDRA CASS",2
FIXER II/PAUL NORBER,"LUMPKIN, WILLIAM WIL",1
FIXER II/PAUL NORBER,LYJA LAZERFIST [SKRU,1
FIXER II/PAUL NORBER,M'REEL,1
FIXER II/PAUL NORBER,MACHINE MAN/X-51,1
FIXER II/PAUL NORBER,MADAME MASQUE/GIULIE,1
FIXER II/PAUL NORBER,MADCAP,1
FIXER II/PAUL NORBER,MAGDALENE/MARISSA DA,1
FIXER II/PAUL NORBER,MAGNESIUM,1
FIXER II/PAUL NORBER,"MALUS, DR. KARL",1
FIXER II/PAUL NORBER,MAN-APE/M'BAKU,1
FIXER II/PAUL NORBER,MAN-KILLER/KATRINA L,8
FIXER II/PAUL NORBER,MANDRILL/HENSLEY FAR,1
FIXER II/PAUL NORBER,MARRINA/MARRINA SMAL,1
FIXER II/PAUL NORBER,"MARTINEZ, ISADORA",2
FIXER II/PAUL NORBER,MASTERMIND/JASON WYN,1
FIXER II/PAUL NORBER,"MASTERS, ALICIA REIS",1
FIXER II/PAUL NORBER,"MCLAREN, MEGAN",2
FIXER II/PAUL NORBER,MENTALLO,11
FIXER II/PAUL NORBER,MENTOR/ALARS [ETERNA,1
FIXER II/PAUL NORBER,MEPHISTO,1
FIXER II/PAUL NORBER,MERCURY II,1
FIXER II/PAUL NORBER,METEORITE III/VALERI,7
FIXER II/PAUL NORBER,MISTER HYDE/CALVIN Z,5
FIXER II/PAUL NORBER,MOCKINGBIRD/DR. BARB,1
FIXER II/PAUL NORBER,MOONSTONE II/KARLA S,46
FIXER II/PAUL NORBER,"MORLAK, MARIS",1
FIXER II/PAUL NORBER,MR. FANTASTIC/REED R,7
FIXER II/PAUL NORBER,MR. IMMORTAL,3
FIXER II/PAUL NORBER,MUTANT MASTER,1
FIXER II/PAUL NORBER,NAMORITA/NITA PRENTI,1
FIXER II/PAUL NORBER,NEPTUNIUM,1
FIXER II/PAUL NORBER,NICKEL,1
FIXER II/PAUL NORBER,NIGHT THRASHER/DUANE,2
FIXER II/PAUL NORBER,NOMAD III/JACK MONRO,13
FIXER II/PAUL NORBER,NOVA/RICHARD RIDER,3
FIXER II/PAUL NORBER,NUKLO/ROBERT FRANK J,2
FIXER II/PAUL NORBER,OGRE,9
FIXER II/PAUL NORBER,OGUR,1
FIXER II/PAUL NORBER,ORKA,1
FIXER II/PAUL NORBER,PALADIN/PAUL DENNIS,1
FIXER II/PAUL NORBER,PHOSPHORUS,1
FIXER II/PAUL NORBER,PILEDRIVER II/BRIAN,6
FIXER II/PAUL NORBER,PLUTO [OLYMPIAN],1
FIXER II/PAUL NORBER,PLUTONIUM,1
FIXER II/PAUL NORBER,"POGUE, BARTON",1
FIXER II/PAUL NORBER,POWER MAN/ERIK JOSTE,42
FIXER II/PAUL NORBER,PROFESSOR POWER/ANTH,1
FIXER II/PAUL NORBER,PROFESSOR X/CHARLES,1
FIXER II/PAUL NORBER,QUICKSILVER/PIETRO M,3
FIXER II/PAUL NORBER,RADIOACTIVE MAN/DR.,2
FIXER II/PAUL NORBER,RADIUM,1
FIXER II/PAUL NORBER,RAGE/ELVIN DARYL HAL,1
FIXER II/PAUL NORBER,REBEL/,2
FIXER II/PAUL NORBER,"RICHARDS, FRANKLIN B",2
FIXER II/PAUL NORBER,"RICHARDS, NATHANIEL",1
FIXER II/PAUL NORBER,RINGMASTER/MAYNARD T,1
FIXER II/PAUL NORBER,"RIORDAN, JIMMY",1
FIXER II/PAUL NORBER,"RITTER, DEBORAH",1
FIXER II/PAUL NORBER,"RITTER, DONALD",1
FIXER II/PAUL NORBER,"ROBERTSON, JOE",2
FIXER II/PAUL NORBER,"ROBERTSON, MARTHA",1
FIXER II/PAUL NORBER,"ROGERS, GAYLE",4
FIXER II/PAUL NORBER,SANDMAN/WILLIAM BAKE,2
FIXER II/PAUL NORBER,SCANDIUM,1
FIXER II/PAUL NORBER,SCARLET WITCH/WANDA,6
FIXER II/PAUL NORBER,"SCHOOLCRAFT, DR. DEN",1
FIXER II/PAUL NORBER,SCREAM,6
FIXER II/PAUL NORBER,SCREAMING MIMI/MELIS,42
FIXER II/PAUL NORBER,SERSI/SYLVIA,1
FIXER II/PAUL NORBER,SHADOWCAT/KATHERINE,1
FIXER II/PAUL NORBER,SHANNA/SHANNA O'HARA,2
FIXER II/PAUL NORBER,SHE-HULK/JENNIFER WA,3
FIXER II/PAUL NORBER,SHE-WOLF/PAULETTE BR,1
FIXER II/PAUL NORBER,"SHINSKI, PROFESSOR W",1
FIXER II/PAUL NORBER,SHOCKWAVE/LANCASTER,1
FIXER II/PAUL NORBER,SHROUD/MAXIMILLIAN Q,1
FIXER II/PAUL NORBER,"SIKORSKY, RAYMOND",1
FIXER II/PAUL NORBER,SILVER II,1
FIXER II/PAUL NORBER,SILVER SCORPION/ELIS,3
FIXER II/PAUL NORBER,SILVER SURFER/NORRIN,1
FIXER II/PAUL NORBER,"SIMMONS, RANDALL",1
FIXER II/PAUL NORBER,"SITWELL, JASPER",1
FIXER II/PAUL NORBER,"SMALLWOOD, DAN",1
FIXER II/PAUL NORBER,SMUGGLER II/CONRAD J,7
FIXER II/PAUL NORBER,SODIUM,1
FIXER II/PAUL NORBER,SPEEDBALL/ROBBIE BAL,2
FIXER II/PAUL NORBER,SPIDER-MAN/PETER PAR,7
FIXER II/PAUL NORBER,"SPITZ, BARRY",1
FIXER II/PAUL NORBER,"ST. LAWRENCE, COL. C",1
FIXER II/PAUL NORBER,"STACY, JILL",1
FIXER II/PAUL NORBER,"STERMAN, ANDREA ANDI",7
FIXER II/PAUL NORBER,"STONE, MEG",1
FIXER II/PAUL NORBER,SUB-MARINER/NAMOR MA,2
FIXER II/PAUL NORBER,SUPER-ADAPTOID/ALESS,2
FIXER II/PAUL NORBER,SUPREME INTELLIGENCE,1
FIXER II/PAUL NORBER,SWORDSMAN III/PHILIP,1
FIXER II/PAUL NORBER,"TAKAHAMA, JANE",2
FIXER II/PAUL NORBER,"TAKAHAMA, ROBERT",2
FIXER II/PAUL NORBER,"TANNER, ARCHIE",1
FIXER II/PAUL NORBER,THALLIUM,1
FIXER II/PAUL NORBER,THENA,1
FIXER II/PAUL NORBER,THING/BENJAMIN J. GR,5
FIXER II/PAUL NORBER,THINKER,1
FIXER II/PAUL NORBER,THOR/DR. DONALD BLAK,5
FIXER II/PAUL NORBER,THUNDERBALL/DR. ELIO,6
FIXER II/PAUL NORBER,TIGER SHARK/TODD ARL,5
FIXER II/PAUL NORBER,TIKUAK,1
FIXER II/PAUL NORBER,TITANIA II/MARY SKEE,2
FIXER II/PAUL NORBER,TOPSPIN/DARREN MITCH,3
FIXER II/PAUL NORBER,TORO II/BENITO SERRA,1
FIXER II/PAUL NORBER,TRIATHLON/DELROY GAR,2
FIXER II/PAUL NORBER,TUNGSTEN,1
FIXER II/PAUL NORBER,TURBO II (A)/MICHIKO,1
FIXER II/PAUL NORBER,UNUS THE UNTOUCHABLE,1
FIXER II/PAUL NORBER,URANIUM,1
FIXER II/PAUL NORBER,VANADIUM,1
FIXER II/PAUL NORBER,VANISHER,1
FIXER II/PAUL NORBER,VAPOR,1
FIXER II/PAUL NORBER,VECTOR,1
FIXER II/PAUL NORBER,VISION,5
FIXER II/PAUL NORBER,W'KANDRO,1
FIXER II/PAUL NORBER,"WALTERS, BILLY",1
FIXER II/PAUL NORBER,WARTON/WARBECK,5
FIXER II/PAUL NORBER,WASP/JANET VAN DYNE,11
FIXER II/PAUL NORBER,"WATSON-PARKER, MARY",2
FIXER II/PAUL NORBER,WHIPLASH/MARK SCARLO,2
FIXER II/PAUL NORBER,WHITE TIGER II/,2
FIXER II/PAUL NORBER,WHIZZER III/JAMES SA,3
FIXER II/PAUL NORBER,"WILKS, SHANTAL",1
FIXER II/PAUL NORBER,WINDSHEAR/COLIN ASHW,1
FIXER II/PAUL NORBER,WIZARD/BENTLEY WITTM,1
FIXER II/PAUL NORBER,WOLVERINE/LOGAN,1
FIXER II/PAUL NORBER,WONDER MAN/SIMON WIL,4
FIXER II/PAUL NORBER,WONG,1
FIXER II/PAUL NORBER,WRECKER III/DIRK GAR,6
FIXER II/PAUL NORBER,X-RAY,1
FIXER II/PAUL NORBER,YELLOWJACKET II/RITA,6
FIXER II/PAUL NORBER,ZABU,2
FIXER II/PAUL NORBER,ZEMO/BARON HEINRICH,2
FIXER II/PAUL NORBER,ZIRCONIUM,2
FIXER II/PAUL NORBER,"ZOLA, ARNIM",2
FIXER II/PAUL NORBER,"ZOTA, CARLO",1
FIXER/SWEENEY,"MURDOCK, BATTLING JA",2
FIXER/SWEENEY,"NELSON, FRANKLIN FOG",3
FIXER/SWEENEY,"PAGE, KAREN",2
FIXER/SWEENEY,SLADE,3
FIXX,FORGE,2
FIXX,GREYSTONE/BRIAN YOUN,7
FIXX,HAVOK/ALEX SUMMERS,6
FIXX,"LEASH, MICAH",1
FIXX,MULTIPLE MAN/JAMES A,2
FIXX,MYSTIQUE/RAVEN DARKH,2
FIXX,POLARIS/LORNA DANE,3
FIXX,RANDOM II/MARSHALL E,1
FIXX,SHARD,8
FIXX,"STEWART, MARY",1
FIXX,WILD CHILD/KYLE GIBN,1
FIXX,"YOUNG, AGNES",1
FIXX,"YOUNG, LOUISE",1
FIXX,"YOUNG, MR.",1
FIZ [SKRULL],FORGE,1
FIZ [SKRULL],GAMBIT/REMY LEBEAU,9
FIZ [SKRULL],GLADIATOR II,2
FIZ [SKRULL],"HARKNESS, AGATHA",1
FIZ [SKRULL],HAWK,1
FIZ [SKRULL],HERCULES [GREEK GOD],1
FIZ [SKRULL],HIGH EVOLUTIONARY/HE,1
FIZ [SKRULL],HULK/DR. ROBERT BRUC,1
FIZ [SKRULL],HUMAN TORCH/JOHNNY S,2
FIZ [SKRULL],ICEMAN/ROBERT BOBBY,6
FIZ [SKRULL],"INSHALLAH, KHALID",1
FIZ [SKRULL],INVISIBLE WOMAN/SUE,2
FIZ [SKRULL],IRON MAN/TONY STARK,2
FIZ [SKRULL],JACK OF HEARTS/JACK,1
FIZ [SKRULL],"JARVIS, EDWIN",1
FIZ [SKRULL],JUBILEE/JUBILATION L,3
FIZ [SKRULL],KATH,1
FIZ [SKRULL],KREDDICK,3
FIZ [SKRULL],LILANDRA NERAMANI [S,2
FIZ [SKRULL],LIVING MONOLITH/AHME,4
FIZ [SKRULL],"MACTAGGERT, MOIRA KI",4
FIZ [SKRULL],MAGNETO/MAGNUS/ERIC,6
FIZ [SKRULL],"MAGRUDER, ALLIE",1
FIZ [SKRULL],MANAT,1
FIZ [SKRULL],MARROW/SARAH,8
FIZ [SKRULL],MARVEL GIRL/JEAN GRE,8
FIZ [SKRULL],MECHAMAGE/,1
FIZ [SKRULL],MELLENCAMP,1
FIZ [SKRULL],MIMIC/CALVIN RANKIN,1
FIZ [SKRULL],MOONDRAGON/HEATHER D,1
FIZ [SKRULL],MOONSTONE II/KARLA S,1
FIZ [SKRULL],"MOWAT, FARLEY",2
FIZ [SKRULL],MR. FANTASTIC/REED R,2
FIZ [SKRULL],MR. SINISTER/NATHAN,1
FIZ [SKRULL],MYSTIQUE/RAVEN DARKH,1
FIZ [SKRULL],NAMORITA/NITA PRENTI,1
FIZ [SKRULL],NEOPHYTE/,1
FIZ [SKRULL],NIGHTCRAWLER/KURT WA,8
FIZ [SKRULL],NORTHSTAR/JEAN-PAUL,1
FIZ [SKRULL],NOVA/RICHARD RIDER,1
FIZ [SKRULL],NURO,5
FIZ [SKRULL],P'KAR,1
FIZ [SKRULL],PENANCE III,1
FIZ [SKRULL],POLARIS/LORNA DANE,8
FIZ [SKRULL],POSITRON/RONNIE,1
FIZ [SKRULL],PROFESSOR X/CHARLES,13
FIZ [SKRULL],PSYLOCKE/ELISABETH B,6
FIZ [SKRULL],QUASAR III/WENDELL V,2
FIZ [SKRULL],R'TEE,5
FIZ [SKRULL],"RASPUTIN, MIKHAIL",4
FIZ [SKRULL],ROGUE /,10
FIZ [SKRULL],RONAN THE ACCUSER [K,2
FIZ [SKRULL],SABRA/RUTH BAT-SERAP,1
FIZ [SKRULL],SCANNER II,1
FIZ [SKRULL],SCARLET WITCH/WANDA,2
FIZ [SKRULL],SCREAMING MIMI/MELIS,1
FIZ [SKRULL],SHADOWCAT/KATHERINE,6
FIZ [SKRULL],SHE-HULK/JENNIFER WA,1
FIZ [SKRULL],SILVER SURFER/NORRIN,3
FIZ [SKRULL],SILVERCLAW/LA GARRA,1
FIZ [SKRULL],SINTARIIS,1
FIZ [SKRULL],SKIN/ANGELO ESPINOSA,1
FIZ [SKRULL],SPEEDBALL/ROBBIE BAL,1
FIZ [SKRULL],SPIDER-MAN/PETER PAR,1
FIZ [SKRULL],SPUNJE,5
FIZ [SKRULL],"ST. THOMAS, JULES",1
FIZ [SKRULL],STARFOX/EROS,2
FIZ [SKRULL],STORM/ORORO MUNROE S,8
FIZ [SKRULL],SUB-MARINER/NAMOR MA,1
FIZ [SKRULL],"SUMMERS, NATHAN CHRI",5
FIZ [SKRULL],SUNFIRE/SHIRO YOSHID,7
FIZ [SKRULL],SUPREME INTELLIGENCE,2
FIZ [SKRULL],"SZARDOS, MARGALI",1
FIZ [SKRULL],TEN FOR,1
FIZ [SKRULL],TESSA,1
FIZ [SKRULL],THING/BENJAMIN J. GR,2
FIZ [SKRULL],THOR/DR. DONALD BLAK,2
FIZ [SKRULL],THUNDERBIRD III/NEAL,2
FIZ [SKRULL],TIGRA/GREER NELSON,2
FIZ [SKRULL],TOAD/MORTIMER TOYNBE,1
FIZ [SKRULL],TRIATHLON/DELROY GAR,2
FIZ [SKRULL],UNION JACK III/JOEY,2
FIZ [SKRULL],USAGENT/CAPTAIN JOHN,2
FIZ [SKRULL],VINDALOO/,1
FIZ [SKRULL],VISION,2
FIZ [SKRULL],VOSTOK,1
FIZ [SKRULL],WASP/JANET VAN DYNE,2
FIZ [SKRULL],WIBBOW,1
FIZ [SKRULL],WOLVERINE SKRULL,1
FIZ [SKRULL],WOLVERINE/LOGAN,7
FIZ [SKRULL],WONDER MAN/SIMON WIL,1
FIZ [SKRULL],X-MAN/NATHAN GREY,3
FIZ [SKRULL],ZCANN,4
FIZGIG/,GLOUCESTER,1
FIZGIG/,HAWK,2
FIZGIG/,HOARFROST/,2
FIZGIG/,HOOPSNAKE/,2
FIZGIG/,INGOT/,2
FIZGIG/,JOLT/HALLIE TAKAHAMA,2
FIZGIG/,LOBLOLLY/,2
FIZGIG/,MOONSTONE II/KARLA S,2
FIZGIG/,POWER MAN/ERIK JOSTE,2
FIZGIG/,RAMSHOT/,1
FIZGIG/,SCARUM/,2
FIZGIG/,SCREAMING MIMI/MELIS,2
FIZGIG/,SENTRY III,1
FIZGIG/,"TAUREY, WILLIAM MALC",2
FIZGIG/,USAGENT/CAPTAIN JOHN,1
FIZGIG/,WATCHFIRE/,2
FIZGIG/,WYSPER/MS. STEWART,1
FLAG-SMASHER,FORGOTTEN ONE/GILGAM,1
FLAG-SMASHER,FREE SPIRIT/CATHY WE,1
FLAG-SMASHER,FRENCHIE/JEAN-PAUL D,2
FLAG-SMASHER,GAMBIT/REMY LEBEAU,1
FLAG-SMASHER,GHOST RIDER III/DAN,2
FLAG-SMASHER,"HALDEMAN, CALVIN",1
FLAG-SMASHER,HERCULES [GREEK GOD],1
FLAG-SMASHER,"HUNT, JERRY",1
FLAG-SMASHER,IRON MAN/TONY STARK,1
FLAG-SMASHER,JACK FLAG/,1
FLAG-SMASHER,JAM/JASMINE ARCHER,1
FLAG-SMASHER,"JAMESON, J. JONAH",2
FLAG-SMASHER,"JARVIS, EDWIN",1
